Transaction_ID,Transaction_Date,Transaction_Time,Customer_ID,Amount,Payment_Method,Transaction_Type,Location,Device_Type,Merchant_Category,Customer_Age,Transaction_Status,Fraud_Flag
TXN100670,2026-05-01,15:41,CUST1092,266.07,Net Banking,ATM,Pune,Mobile,Fashion,38,Successful,0
TXN100671,2026-05-01,21:33,CUST1105,63.1,UPI,Money Transfer,Chennai,Mobile,Utilities,34,Successful,0
TXN100672,2026-05-01,20:29,CUST1182,234.43,Credit Card,Online Purchase,Chennai,Tablet,Food,33,Successful,0
TXN100673,2026-05-02,10:58,CUST1155,821.46,Debit Card,ATM,Pune,Desktop,Fashion,48,Successful,0
TXN100674,2026-05-02,04:54,CUST1031,21.46,Debit Card,Money Transfer,Pune,Mobile,Grocery,26,Blocked,1
TXN100675,2026-05-02,03:12,CUST1169,38.81,UPI,Online Purchase,Pune,Mobile,Entertainment,48,Successful,0
TXN100676,2026-05-02,02:12,CUST1164,356.24,UPI,Bill Payment,Coimbatore,Mobile,Food,31,Successful,0
TXN100677,2026-05-02,18:17,CUST1047,709.08,Debit Card,Online Purchase,Chennai,Mobile,Electronics,54,Successful,0
TXN100678,2026-05-02,19:31,CUST1043,111.06,Credit Card,Online Purchase,Pune,Mobile,Travel,19,Successful,0
TXN100679,2026-05-03,17:31,CUST1065,24.58,UPI,ATM,Coimbatore,Mobile,Grocery,65,Successful,0
TXN100680,2026-05-03,14:34,CUST1050,758.94,Debit Card,Online Purchase,Mumbai,Mobile,Grocery,63,Successful,0
TXN100681,2026-05-03,08:58,CUST1001,80.55,UPI,Bill Payment,Kochi,Mobile,Grocery,31,Failed,0
TXN100682,2026-05-03,16:38,CUST1200,126.31,Debit Card,Money Transfer,Coimbatore,Tablet,Food,50,Successful,0
TXN100683,2026-05-03,13:45,CUST1185,249.4,UPI,Online Purchase,Chennai,Mobile,Electronics,52,Successful,0
TXN100684,2026-05-04,14:51,CUST1144,93.09,Wallet,Subscription,Delhi,Tablet,Entertainment,56,Successful,0
TXN100685,2026-05-04,00:28,CUST1122,75.48,UPI,Online Purchase,Mumbai,Mobile,Fashion,64,Successful,0
TXN100686,2026-05-04,20:48,CUST1028,76.88,UPI,Online Purchase,Chennai,Mobile,Electronics,37,Successful,0
TXN100687,2026-05-04,21:28,CUST1086,1162.04,UPI,Online Purchase,Kochi,Mobile,Food,19,Successful,0
TXN100688,2026-05-04,21:52,CUST1082,578.02,UPI,Online Purchase,Coimbatore,Mobile,Grocery,58,Successful,0
TXN100689,2026-05-04,02:43,CUST1022,321.99,Net Banking,Online Purchase,Bengaluru,Mobile,Travel,36,Successful,0
TXN100690,2026-05-05,15:56,CUST1041,20.36,Wallet,Money Transfer,Hyderabad,Mobile,Grocery,54,Failed,0
TXN100691,2026-05-05,22:15,CUST1076,323.17,UPI,Subscription,Kochi,Mobile,Fashion,35,Successful,0
TXN100692,2026-05-05,10:55,CUST1147,306.19,Credit Card,Online Purchase,Chennai,Mobile,Utilities,33,Successful,0
TXN100693,2026-05-05,11:43,CUST1089,50.49,Debit Card,Money Transfer,Pune,Mobile,Travel,21,Successful,0
TXN100694,2026-05-05,09:46,CUST1178,234.79,Net Banking,ATM,Coimbatore,Mobile,Grocery,29,Failed,0
TXN100695,2026-05-06,15:56,CUST1059,518.79,Debit Card,ATM,Pune,Mobile,Entertainment,46,Successful,0
TXN100696,2026-05-06,07:09,CUST1069,320.33,UPI,Bill Payment,Pune,Mobile,Travel,24,Successful,0
TXN100697,2026-05-06,05:29,CUST1162,91.82,Credit Card,Online Purchase,Pune,Mobile,Utilities,31,Successful,0
TXN100698,2026-05-06,11:24,CUST1167,183.69,Debit Card,Online Purchase,Pune,Mobile,Electronics,29,Successful,0
TXN100699,2026-05-06,23:38,CUST1123,376.29,UPI,Money Transfer,Pune,Tablet,Food,52,Successful,0
TXN100700,2026-05-06,20:19,CUST1074,192.38,Debit Card,ATM,Mumbai,Mobile,Grocery,22,Successful,0
TXN100701,2026-05-07,07:04,CUST1007,635.42,UPI,Online Purchase,Chennai,Desktop,Fashion,34,Successful,0
TXN100702,2026-05-07,03:00,CUST1101,269.26,Debit Card,Bill Payment,Kochi,Mobile,Electronics,59,Successful,0
TXN100703,2026-05-07,07:29,CUST1111,384.88,UPI,Subscription,Chennai,Mobile,Grocery,49,Successful,0
TXN100704,2026-05-07,17:48,CUST1180,412.16,Debit Card,ATM,Kochi,Mobile,Electronics,27,Failed,0
TXN100705,2026-05-07,04:02,CUST1188,62.38,Credit Card,Subscription,Hyderabad,Mobile,Fashion,60,Successful,0
TXN100706,2026-05-08,08:44,CUST1052,190.56,Debit Card,ATM,Coimbatore,Mobile,Grocery,34,Successful,0
TXN100707,2026-05-08,03:13,CUST1024,130.01,UPI,Bill Payment,Bengaluru,Desktop,Utilities,22,Blocked,1
TXN100708,2026-05-08,21:55,CUST1026,514.83,Credit Card,Money Transfer,Mumbai,Mobile,Utilities,62,Successful,0
TXN100709,2026-05-08,16:29,CUST1125,288.08,Credit Card,Money Transfer,Coimbatore,Mobile,Fashion,59,Successful,0
TXN100710,2026-05-08,08:49,CUST1090,150.17,Credit Card,Online Purchase,Mumbai,Mobile,Travel,26,Successful,0
TXN100711,2026-05-08,00:03,CUST1122,50.31,Debit Card,Money Transfer,Kochi,Tablet,Fashion,50,Successful,1
TXN100712,2026-05-09,20:17,CUST1010,36.71,Debit Card,Money Transfer,Chennai,Mobile,Travel,53,Successful,0
TXN100713,2026-05-09,19:36,CUST1017,247.24,Net Banking,Online Purchase,Pune,Mobile,Grocery,53,Successful,0
TXN100714,2026-05-09,12:24,CUST1002,88.48,UPI,ATM,Hyderabad,Mobile,Travel,35,Successful,0
TXN100715,2026-05-09,15:47,CUST1112,352.88,Net Banking,Money Transfer,Hyderabad,Desktop,Grocery,26,Successful,0
TXN100716,2026-05-09,12:00,CUST1027,35.05,Credit Card,Subscription,Delhi,Tablet,Grocery,46,Successful,0
TXN100717,2026-05-10,13:52,CUST1071,891.54,UPI,Online Purchase,Bengaluru,Mobile,Entertainment,31,Successful,0
TXN100718,2026-05-10,02:45,CUST1176,352.08,UPI,Online Purchase,Hyderabad,Desktop,Food,42,Blocked,1
TXN100719,2026-05-10,05:14,CUST1118,200.17,UPI,Money Transfer,Pune,Desktop,Grocery,32,Successful,0
TXN100720,2026-05-10,17:08,CUST1009,975.61,Debit Card,Online Purchase,Chennai,Mobile,Travel,23,Successful,0
TXN100721,2026-05-10,18:14,CUST1086,467.98,Debit Card,Money Transfer,Bengaluru,Mobile,Food,59,Under Review,1
TXN100722,2026-05-10,04:48,CUST1023,112.73,Debit Card,ATM,Kochi,Mobile,Food,46,Successful,0
TXN100723,2026-05-11,14:56,CUST1199,195.89,Credit Card,Online Purchase,Coimbatore,Tablet,Grocery,32,Successful,0
TXN100724,2026-05-11,01:23,CUST1073,25.42,Credit Card,Bill Payment,Kochi,Mobile,Fashion,46,Successful,0
TXN100725,2026-05-11,09:03,CUST1027,525.42,UPI,Bill Payment,Pune,Desktop,Fashion,21,Successful,0
TXN100726,2026-05-11,23:11,CUST1093,134.83,UPI,Bill Payment,Pune,Mobile,Utilities,35,Successful,0
TXN100727,2026-05-11,17:58,CUST1081,25.1,Credit Card,Subscription,Hyderabad,Desktop,Food,61,Successful,0
TXN100728,2026-05-11,12:57,CUST1084,55.6,UPI,ATM,Bengaluru,Mobile,Grocery,56,Successful,0
TXN100729,2026-05-12,04:36,CUST1199,433.08,UPI,Money Transfer,Chennai,Mobile,Entertainment,33,Successful,0
TXN100730,2026-05-12,22:36,CUST1043,910.33,Debit Card,Money Transfer,Kochi,Desktop,Fashion,28,Failed,0
TXN100731,2026-05-12,23:42,CUST1007,185.01,Debit Card,Bill Payment,Delhi,Desktop,Entertainment,31,Successful,0
TXN100732,2026-05-12,00:59,CUST1092,67.89,Wallet,Subscription,Kochi,Desktop,Grocery,20,Blocked,1
TXN100733,2026-05-12,21:05,CUST1083,43.78,Wallet,Money Transfer,Mumbai,Mobile,Grocery,59,Successful,0
TXN100734,2026-05-13,00:38,CUST1191,745.92,Debit Card,Money Transfer,Mumbai,Mobile,Food,55,Under Review,1
TXN100735,2026-05-13,17:55,CUST1084,284.14,Credit Card,ATM,Chennai,Mobile,Entertainment,62,Successful,0
TXN100736,2026-05-13,14:45,CUST1044,130.3,Debit Card,Online Purchase,Chennai,Mobile,Utilities,59,Successful,0
TXN100737,2026-05-13,16:23,CUST1167,102.69,Debit Card,ATM,Mumbai,Mobile,Food,35,Successful,0
TXN100738,2026-05-13,10:10,CUST1040,354.9,UPI,Online Purchase,Delhi,Mobile,Electronics,37,Successful,0
TXN100739,2026-05-13,20:12,CUST1135,345.27,Credit Card,Bill Payment,Bengaluru,Mobile,Entertainment,65,Successful,0
TXN100740,2026-05-14,21:33,CUST1198,73.95,Net Banking,Online Purchase,Mumbai,Tablet,Fashion,42,Successful,0
TXN100741,2026-05-14,16:24,CUST1025,57.84,UPI,Subscription,Chennai,Mobile,Fashion,55,Successful,0
TXN100742,2026-05-14,12:06,CUST1059,60.83,Credit Card,ATM,Hyderabad,Mobile,Fashion,30,Successful,0
TXN100743,2026-05-14,00:51,CUST1141,113.5,Debit Card,Money Transfer,Coimbatore,Mobile,Travel,21,Blocked,1
TXN100744,2026-05-14,01:03,CUST1103,90.94,UPI,Money Transfer,Delhi,Mobile,Grocery,31,Blocked,1
TXN100745,2026-05-15,08:58,CUST1086,914.24,UPI,Money Transfer,Pune,Mobile,Food,50,Successful,0
TXN100746,2026-05-15,02:07,CUST1112,109.53,UPI,Subscription,Delhi,Tablet,Fashion,45,Successful,0
TXN100747,2026-05-15,00:19,CUST1086,51.95,UPI,Bill Payment,Hyderabad,Desktop,Electronics,54,Under Review,1
TXN100748,2026-05-15,20:28,CUST1098,54.95,UPI,Bill Payment,Hyderabad,Desktop,Fashion,25,Successful,0
TXN100749,2026-05-15,15:53,CUST1062,150.81,Net Banking,Online Purchase,Pune,Tablet,Utilities,61,Successful,0
TXN100750,2026-05-15,22:52,CUST1008,29.31,UPI,ATM,Kochi,Mobile,Grocery,51,Successful,0
TXN100751,2026-05-16,05:50,CUST1113,170.7,Credit Card,Money Transfer,Chennai,Mobile,Entertainment,61,Successful,0
TXN100752,2026-05-16,16:44,CUST1173,47.65,UPI,Bill Payment,Mumbai,Mobile,Grocery,22,Successful,0
TXN100753,2026-05-16,04:45,CUST1146,577.44,Wallet,Online Purchase,Kochi,Mobile,Entertainment,22,Successful,1
TXN100754,2026-05-16,04:09,CUST1060,203.68,UPI,ATM,Bengaluru,Mobile,Entertainment,48,Successful,0
TXN100755,2026-05-16,05:42,CUST1060,1511.75,Credit Card,Online Purchase,Delhi,Mobile,Food,62,Successful,0
TXN100756,2026-05-17,02:33,CUST1106,144.29,Net Banking,Money Transfer,Pune,Mobile,Travel,26,Blocked,1
TXN100757,2026-05-17,20:56,CUST1002,20.0,Net Banking,Subscription,Delhi,Mobile,Entertainment,59,Successful,0
TXN100758,2026-05-17,22:25,CUST1194,778.74,UPI,Bill Payment,Kochi,Mobile,Entertainment,49,Failed,0
TXN100759,2026-05-17,04:40,CUST1091,299.44,Net Banking,Online Purchase,Hyderabad,Mobile,Food,50,Successful,0
TXN100760,2026-05-17,20:48,CUST1014,349.64,Credit Card,Money Transfer,Mumbai,Mobile,Fashion,20,Successful,0
TXN100761,2026-05-17,04:57,CUST1048,66.51,Credit Card,ATM,Delhi,Mobile,Utilities,47,Successful,0
TXN100762,2026-05-18,09:02,CUST1103,173.67,UPI,Money Transfer,Bengaluru,Mobile,Electronics,29,Successful,0
TXN100763,2026-05-18,09:55,CUST1056,218.43,UPI,Subscription,Hyderabad,Desktop,Food,46,Successful,0
TXN100764,2026-05-18,18:05,CUST1012,142.9,Debit Card,Online Purchase,Bengaluru,Mobile,Travel,20,Successful,0
TXN100765,2026-05-18,16:04,CUST1055,32.0,Credit Card,Bill Payment,Mumbai,Mobile,Food,43,Successful,0
TXN100766,2026-05-18,20:04,CUST1156,2889.08,Credit Card,Money Transfer,Delhi,Desktop,Grocery,47,Successful,0
TXN100767,2026-05-19,13:53,CUST1110,418.15,Debit Card,ATM,Coimbatore,Mobile,Fashion,26,Successful,0
TXN100768,2026-05-19,08:46,CUST1004,276.05,Debit Card,Online Purchase,Kochi,Mobile,Fashion,43,Successful,0
TXN100769,2026-05-19,13:22,CUST1036,674.44,UPI,ATM,Delhi,Mobile,Entertainment,19,Successful,0
TXN100770,2026-05-19,00:48,CUST1178,345.22,Debit Card,Money Transfer,Kochi,Mobile,Fashion,20,Under Review,1
TXN100771,2026-05-19,18:08,CUST1131,92.09,UPI,Bill Payment,Mumbai,Desktop,Fashion,63,Blocked,1
TXN100772,2026-05-19,12:34,CUST1001,632.56,Debit Card,Online Purchase,Delhi,Desktop,Fashion,21,Blocked,1
TXN100773,2026-05-20,12:19,CUST1017,425.05,Debit Card,ATM,Kochi,Mobile,Fashion,42,Successful,0
TXN100774,2026-05-20,03:57,CUST1199,95.65,Wallet,Online Purchase,Pune,Mobile,Electronics,30,Under Review,1
TXN100775,2026-05-20,00:48,CUST1062,399.42,UPI,Online Purchase,Kochi,Mobile,Travel,56,Successful,0
TXN100776,2026-05-20,16:58,CUST1048,142.51,UPI,Online Purchase,Delhi,Mobile,Entertainment,61,Successful,0
TXN100777,2026-05-20,07:41,CUST1062,223.29,UPI,ATM,Chennai,Mobile,Fashion,52,Successful,0
TXN100778,2026-05-21,01:34,CUST1069,330.18,UPI,Money Transfer,Delhi,Mobile,Entertainment,40,Blocked,1
TXN100779,2026-05-21,07:49,CUST1147,712.3,UPI,ATM,Delhi,Mobile,Travel,26,Successful,0
TXN100780,2026-05-21,06:17,CUST1103,95.01,Net Banking,Online Purchase,Kochi,Mobile,Utilities,19,Successful,0
TXN100781,2026-05-21,01:16,CUST1110,261.12,UPI,Money Transfer,Bengaluru,Mobile,Fashion,58,Under Review,1
TXN100782,2026-05-21,21:23,CUST1162,1360.66,UPI,Money Transfer,Coimbatore,Mobile,Entertainment,61,Successful,0
TXN100783,2026-05-21,21:02,CUST1177,152.01,Debit Card,ATM,Bengaluru,Mobile,Food,48,Successful,0
TXN100784,2026-05-22,02:31,CUST1175,220.65,Credit Card,Subscription,Kochi,Desktop,Entertainment,61,Under Review,1
TXN100785,2026-05-22,17:34,CUST1091,1358.63,Debit Card,Online Purchase,Bengaluru,Mobile,Fashion,64,Successful,0
TXN100786,2026-05-22,11:37,CUST1114,342.91,UPI,Money Transfer,Hyderabad,Mobile,Grocery,19,Successful,0
TXN100787,2026-05-22,00:12,CUST1178,41.51,Credit Card,Online Purchase,Chennai,Tablet,Electronics,49,Successful,0
TXN100788,2026-05-22,21:55,CUST1089,81.82,UPI,Money Transfer,Bengaluru,Mobile,Food,35,Successful,0
TXN100789,2026-05-22,11:46,CUST1154,361.25,UPI,Online Purchase,Pune,Mobile,Food,30,Successful,0
TXN100790,2026-05-23,04:24,CUST1056,276.72,Net Banking,Online Purchase,Mumbai,Mobile,Grocery,63,Successful,0
TXN100791,2026-05-23,16:08,CUST1078,213.27,UPI,Bill Payment,Pune,Mobile,Fashion,22,Successful,0
TXN100792,2026-05-23,15:03,CUST1014,1573.76,Credit Card,Money Transfer,Mumbai,Mobile,Electronics,59,Successful,0
TXN100793,2026-05-23,14:13,CUST1025,97.76,Credit Card,Online Purchase,Delhi,Mobile,Food,61,Successful,0
TXN100794,2026-05-23,22:36,CUST1132,168.27,UPI,Money Transfer,Hyderabad,Mobile,Electronics,27,Successful,0
TXN100795,2026-05-24,14:33,CUST1032,25.45,Net Banking,Bill Payment,Chennai,Desktop,Food,60,Successful,0
TXN100796,2026-05-24,04:10,CUST1082,578.63,UPI,Online Purchase,Pune,Mobile,Fashion,42,Successful,0
TXN100797,2026-05-24,20:40,CUST1078,81.54,Debit Card,ATM,Chennai,Mobile,Utilities,51,Successful,0
TXN100798,2026-05-24,13:55,CUST1193,521.72,Wallet,Online Purchase,Pune,Desktop,Food,54,Successful,0
TXN100799,2026-05-24,01:02,CUST1106,469.67,Credit Card,Bill Payment,Delhi,Mobile,Utilities,47,Successful,0
TXN100800,2026-05-24,10:58,CUST1189,1899.03,Wallet,Money Transfer,Mumbai,Desktop,Food,24,Blocked,1
TXN100801,2026-05-25,18:27,CUST1020,346.98,UPI,Online Purchase,Coimbatore,Mobile,Travel,23,Successful,0
TXN100802,2026-05-25,06:28,CUST1074,126.97,Credit Card,Online Purchase,Hyderabad,Desktop,Fashion,20,Successful,0
TXN100803,2026-05-25,05:08,CUST1010,285.32,UPI,Bill Payment,Pune,Mobile,Grocery,30,Successful,0
TXN100804,2026-05-25,01:02,CUST1123,84.84,Debit Card,Subscription,Pune,Desktop,Utilities,20,Under Review,1
TXN100805,2026-05-25,05:24,CUST1034,249.43,Wallet,Money Transfer,Delhi,Desktop,Grocery,43,Blocked,1
TXN100806,2026-05-26,17:33,CUST1189,148.28,UPI,Money Transfer,Hyderabad,Mobile,Fashion,41,Successful,0
TXN100807,2026-05-26,01:11,CUST1155,168.96,Debit Card,Money Transfer,Mumbai,Mobile,Entertainment,23,Blocked,1
TXN100808,2026-05-26,17:41,CUST1040,73.82,UPI,Online Purchase,Mumbai,Mobile,Grocery,60,Successful,0
TXN100809,2026-05-26,14:08,CUST1193,244.8,Credit Card,Bill Payment,Pune,Mobile,Fashion,59,Successful,0
TXN100810,2026-05-26,18:14,CUST1127,413.32,Credit Card,ATM,Coimbatore,Mobile,Grocery,29,Successful,0
TXN100811,2026-05-26,01:39,CUST1033,34.74,Wallet,Online Purchase,Coimbatore,Mobile,Utilities,53,Under Review,1
TXN100812,2026-05-27,19:24,CUST1196,91.05,Debit Card,Online Purchase,Chennai,Mobile,Travel,19,Successful,0
TXN100813,2026-05-27,05:04,CUST1071,214.44,UPI,Online Purchase,Hyderabad,Mobile,Grocery,28,Successful,0
TXN100814,2026-05-27,00:10,CUST1137,20.0,UPI,Bill Payment,Hyderabad,Mobile,Utilities,56,Successful,0
TXN100815,2026-05-27,23:58,CUST1144,1033.04,UPI,Subscription,Mumbai,Mobile,Food,51,Successful,0
TXN100816,2026-05-27,14:33,CUST1133,89.02,UPI,Online Purchase,Chennai,Mobile,Fashion,43,Successful,0
TXN100817,2026-05-28,22:23,CUST1098,70.95,UPI,Bill Payment,Delhi,Mobile,Electronics,35,Failed,0
TXN100818,2026-05-28,09:59,CUST1124,147.33,Net Banking,Online Purchase,Hyderabad,Mobile,Entertainment,38,Successful,0
TXN100819,2026-05-28,18:14,CUST1151,207.97,Credit Card,Subscription,Chennai,Mobile,Electronics,53,Successful,0
TXN100820,2026-05-28,16:37,CUST1043,85.07,Credit Card,Online Purchase,Chennai,Mobile,Fashion,57,Successful,0
TXN100821,2026-05-28,04:07,CUST1114,483.19,UPI,Bill Payment,Pune,Mobile,Travel,63,Successful,0
TXN100822,2026-05-28,03:58,CUST1089,270.35,Net Banking,Money Transfer,Mumbai,Mobile,Grocery,61,Blocked,1
TXN100823,2026-05-29,09:04,CUST1185,78.47,Debit Card,Money Transfer,Chennai,Desktop,Travel,39,Successful,0
TXN100824,2026-05-29,23:47,CUST1179,107.51,UPI,Bill Payment,Kochi,Mobile,Electronics,47,Successful,0
TXN100825,2026-05-29,16:25,CUST1013,39.77,Debit Card,Bill Payment,Coimbatore,Mobile,Entertainment,60,Successful,1
TXN100826,2026-05-29,09:17,CUST1128,51.76,Credit Card,Bill Payment,Kochi,Mobile,Utilities,47,Successful,0
TXN100827,2026-05-29,16:05,CUST1152,267.09,UPI,Online Purchase,Coimbatore,Desktop,Entertainment,25,Successful,0
TXN100828,2026-05-30,19:36,CUST1139,79.29,Credit Card,Online Purchase,Bengaluru,Tablet,Fashion,51,Successful,0
TXN100829,2026-05-30,23:59,CUST1052,1101.34,Credit Card,Bill Payment,Mumbai,Mobile,Fashion,64,Successful,0
TXN100830,2026-05-30,04:47,CUST1017,194.6,UPI,Online Purchase,Pune,Mobile,Travel,26,Failed,0
TXN100831,2026-05-30,01:12,CUST1165,46.86,Wallet,Online Purchase,Delhi,Desktop,Utilities,37,Successful,0
TXN100832,2026-05-30,05:27,CUST1013,57.78,Net Banking,Money Transfer,Kochi,Mobile,Travel,57,Successful,0
TXN100833,2026-05-30,20:04,CUST1190,519.55,Debit Card,Subscription,Kochi,Mobile,Grocery,42,Successful,0
TXN100834,2026-05-31,01:12,CUST1084,167.92,Credit Card,Money Transfer,Bengaluru,Mobile,Food,36,Blocked,1
TXN100835,2026-05-31,12:16,CUST1097,488.82,Credit Card,Online Purchase,Coimbatore,Mobile,Utilities,22,Successful,0
TXN100836,2026-05-31,10:49,CUST1106,125.65,Debit Card,Online Purchase,Pune,Tablet,Food,28,Successful,0
TXN100837,2026-05-31,10:39,CUST1096,103.52,Credit Card,Subscription,Bengaluru,Tablet,Entertainment,32,Successful,0
TXN100838,2026-05-31,15:44,CUST1008,555.27,UPI,Online Purchase,Mumbai,Desktop,Grocery,25,Successful,0
TXN100839,2026-05-31,10:31,CUST1056,76.82,Credit Card,Online Purchase,Pune,Mobile,Food,36,Failed,0
TXN100840,2026-06-01,18:28,CUST1104,295.61,Net Banking,Money Transfer,Mumbai,Desktop,Electronics,40,Successful,0
TXN100841,2026-06-01,14:50,CUST1083,146.67,Credit Card,Money Transfer,Chennai,Mobile,Entertainment,44,Successful,0
TXN100842,2026-06-01,22:57,CUST1198,436.47,UPI,Money Transfer,Hyderabad,Mobile,Food,57,Successful,0
TXN100843,2026-06-01,22:02,CUST1044,1117.09,Debit Card,Online Purchase,Chennai,Desktop,Grocery,49,Successful,0
TXN100844,2026-06-01,15:55,CUST1188,122.46,UPI,Online Purchase,Mumbai,Mobile,Food,43,Successful,0
TXN100845,2026-06-02,10:39,CUST1103,104.88,UPI,Subscription,Kochi,Mobile,Fashion,44,Successful,0
TXN100846,2026-06-02,21:33,CUST1112,352.77,UPI,Online Purchase,Pune,Mobile,Travel,36,Successful,0
TXN100847,2026-06-02,15:39,CUST1169,61.44,UPI,Money Transfer,Coimbatore,Desktop,Electronics,59,Successful,0
TXN100848,2026-06-02,07:26,CUST1149,912.75,Debit Card,Money Transfer,Delhi,Mobile,Fashion,46,Successful,0
TXN100849,2026-06-02,03:12,CUST1042,769.72,Credit Card,Money Transfer,Coimbatore,Mobile,Fashion,56,Blocked,1
TXN100850,2026-06-02,07:44,CUST1157,66.75,UPI,Online Purchase,Pune,Mobile,Grocery,58,Successful,0
TXN100851,2026-06-03,03:32,CUST1193,37.22,Net Banking,Online Purchase,Chennai,Desktop,Travel,50,Successful,1
TXN100852,2026-06-03,23:05,CUST1145,56.79,Net Banking,Money Transfer,Delhi,Desktop,Travel,36,Successful,0
TXN100853,2026-06-03,02:23,CUST1030,57.66,Net Banking,ATM,Pune,Mobile,Utilities,54,Successful,0
TXN100854,2026-06-03,02:18,CUST1026,404.14,UPI,Subscription,Mumbai,Mobile,Entertainment,36,Successful,0
TXN100855,2026-06-03,17:15,CUST1181,853.35,Credit Card,Online Purchase,Kochi,Mobile,Electronics,50,Successful,0
TXN100856,2026-06-04,18:39,CUST1125,399.47,Wallet,Online Purchase,Coimbatore,Tablet,Entertainment,64,Successful,0
TXN100857,2026-06-04,18:27,CUST1019,143.14,Debit Card,Subscription,Mumbai,Mobile,Grocery,33,Successful,0
TXN100858,2026-06-04,20:32,CUST1053,255.32,UPI,Money Transfer,Delhi,Tablet,Electronics,40,Successful,0
TXN100859,2026-06-04,04:58,CUST1085,75.96,UPI,Subscription,Delhi,Mobile,Utilities,24,Successful,0
TXN100860,2026-06-04,17:58,CUST1017,543.05,Credit Card,Online Purchase,Coimbatore,Desktop,Food,43,Successful,0
TXN100861,2026-06-04,09:47,CUST1174,279.23,Net Banking,Money Transfer,Mumbai,Desktop,Fashion,49,Successful,0
TXN100862,2026-06-05,21:40,CUST1104,392.76,Credit Card,Money Transfer,Bengaluru,Mobile,Electronics,29,Successful,0
TXN100863,2026-06-05,20:12,CUST1181,87.57,Credit Card,Money Transfer,Mumbai,Tablet,Entertainment,25,Successful,0
TXN100864,2026-06-05,05:42,CUST1105,153.15,UPI,Bill Payment,Delhi,Mobile,Fashion,22,Successful,1
TXN100865,2026-06-05,00:44,CUST1104,374.31,Debit Card,Online Purchase,Mumbai,Mobile,Grocery,59,Successful,0
TXN100866,2026-06-05,04:24,CUST1192,767.79,Net Banking,Money Transfer,Kochi,Mobile,Entertainment,45,Successful,1
TXN100867,2026-06-06,08:52,CUST1173,98.68,UPI,Online Purchase,Pune,Desktop,Food,22,Successful,0
TXN100868,2026-06-06,11:41,CUST1177,395.62,Debit Card,Bill Payment,Chennai,Mobile,Grocery,43,Successful,0
TXN100869,2026-06-06,13:35,CUST1147,88.94,Wallet,Subscription,Kochi,Mobile,Food,22,Failed,0
TXN100870,2026-06-06,01:26,CUST1124,1505.97,UPI,Bill Payment,Bengaluru,Mobile,Food,39,Successful,0
TXN100871,2026-06-06,16:37,CUST1199,119.72,Credit Card,ATM,Hyderabad,Mobile,Fashion,32,Successful,0
TXN100872,2026-06-06,13:59,CUST1081,344.99,UPI,Online Purchase,Pune,Mobile,Grocery,30,Successful,0
TXN100873,2026-06-07,12:06,CUST1193,213.92,Debit Card,Money Transfer,Chennai,Mobile,Grocery,45,Successful,0
TXN100874,2026-06-07,08:04,CUST1037,2453.58,Credit Card,Subscription,Hyderabad,Desktop,Electronics,50,Successful,0
TXN100875,2026-06-07,14:42,CUST1121,228.13,Debit Card,Online Purchase,Coimbatore,Mobile,Entertainment,60,Successful,0
TXN100876,2026-06-07,21:44,CUST1070,108.3,Debit Card,Online Purchase,Hyderabad,Mobile,Grocery,40,Successful,0
TXN100877,2026-06-07,14:57,CUST1154,343.61,UPI,Bill Payment,Pune,Mobile,Electronics,50,Successful,0
TXN100878,2026-06-08,23:56,CUST1130,336.04,Net Banking,Online Purchase,Mumbai,Mobile,Travel,60,Successful,0
TXN100879,2026-06-08,10:50,CUST1059,154.86,Credit Card,ATM,Pune,Desktop,Travel,35,Successful,0
TXN100880,2026-06-08,15:30,CUST1118,60.66,UPI,Subscription,Kochi,Desktop,Travel,47,Successful,0
TXN100881,2026-06-08,16:22,CUST1133,106.91,Debit Card,Bill Payment,Hyderabad,Mobile,Utilities,43,Successful,0
TXN100882,2026-06-08,03:41,CUST1037,437.68,Debit Card,Online Purchase,Delhi,Desktop,Grocery,33,Blocked,1
TXN100883,2026-06-08,00:09,CUST1031,31.58,UPI,Bill Payment,Chennai,Desktop,Utilities,30,Under Review,1
TXN100884,2026-06-09,07:31,CUST1099,141.45,Net Banking,Money Transfer,Chennai,Desktop,Entertainment,56,Successful,0
TXN100885,2026-06-09,16:42,CUST1094,490.22,Net Banking,Online Purchase,Hyderabad,Mobile,Grocery,50,Successful,0
TXN100886,2026-06-09,02:52,CUST1176,165.09,UPI,Money Transfer,Chennai,Tablet,Electronics,43,Successful,1
TXN100887,2026-06-09,19:29,CUST1006,1593.54,Wallet,Money Transfer,Delhi,Mobile,Utilities,65,Successful,0
TXN100888,2026-06-09,14:38,CUST1015,31.67,UPI,Money Transfer,Pune,Mobile,Utilities,18,Successful,0
TXN100889,2026-06-10,14:30,CUST1143,69.31,UPI,Online Purchase,Chennai,Mobile,Entertainment,55,Successful,0
TXN100890,2026-06-10,23:17,CUST1189,20.0,UPI,Money Transfer,Hyderabad,Mobile,Utilities,19,Successful,0
TXN100891,2026-06-10,21:35,CUST1016,1331.01,Net Banking,Online Purchase,Bengaluru,Mobile,Food,23,Successful,0
TXN100892,2026-06-10,13:01,CUST1020,70.46,Debit Card,Online Purchase,Bengaluru,Mobile,Electronics,63,Failed,0
TXN100893,2026-06-10,22:13,CUST1077,24.86,UPI,ATM,Coimbatore,Mobile,Travel,55,Failed,0
